56800,0.3405
70300,0.341
71200,0.3415
53200,0.3359
57900,0.3406
52500,0.3359
54700,0.3361
41200,0.3351
1500,0.2178
25400,0.3254
10300,0.3031
57100,0.3405
77200,0.3437
64000,0.3409
33300,0.3314
20900,0.324
9900,0.3031
38500,0.3341
29800,0.3271
50600,0.3359
72800,0.3437
51700,0.3359
18300,0.3237
10400,0.3034
60300,0.3408
44000,0.3352
14600,0.3066
61800,0.3409
78600,0.3437
69000,0.341
14200,0.305
13700,0.3049
79600,0.3437
26400,0.3269
51400,0.3359
46700,0.3357
7000,0.2812
37200,0.3341
77300,0.3437
77600,0.3437
40000,0.3342
78800,0.3437
81500,0.3458
34700,0.3315
53100,0.3359
74700,0.3437
4200,0.28
58400,0.3406
57400,0.3405
3800,0.2765
68400,0.341
67900,0.341
21300,0.324
60100,0.3408
70900,0.3414
35300,0.3332
11300,0.3034
46800,0.3357
29600,0.3271
75500,0.3437
17800,0.3237
50700,0.3359
83400,0.3459
68300,0.341
53700,0.3359
48900,0.3358
69300,0.341
4800,0.2804
22500,0.3241
35600,0.3333
16500,0.3235
18800,0.3238
19300,0.3239
45300,0.3355
62900,0.3409
73900,0.3437
15000,0.3231
39600,0.3342
24600,0.3246
34800,0.3315
53000,0.3359
31900,0.3312
20800,0.324
52000,0.3359
17000,0.3235
55800,0.3363
15800,0.3231
59500,0.3406
35100,0.3332
24300,0.3244
82100,0.3459
29700,0.3271
53800,0.3359
64800,0.3409
35900,0.3333
13200,0.3048
82200,0.3459
49800,0.3359
28600,0.3271
39100,0.3342
58500,0.3406
28300,0.327
61300,0.3408
2500,0.275
70800,0.3414
18700,0.3238
41400,0.3351
61400,0.3408
34000,0.3314
40700,0.3344
51100,0.3359
40200,0.3342
48200,0.3358
31600,0.3312
26800,0.327
74000,0.3437
74100,0.3437
55400,0.3362
37400,0.3341
81400,0.3458
57600,0.3405
76900,0.3437
67600,0.341
30300,0.3309
400,0.214
9300,0.303
45600,0.3355
80600,0.3437
66800,0.341
70400,0.341
28200,0.327
33500,0.3314
46100,0.3355
75200,0.3437
21500,0.324
32700,0.3312
58000,0.3406
22800,0.3244
76100,0.3437
30200,0.3309
56000,0.3365
34900,0.3315
7800,0.3009
12000,0.3037
78100,0.3437
53500,0.3359
30400,0.3309
22400,0.3241
59000,0.3406
25500,0.3259
42200,0.3351
49200,0.3358
18900,0.3239
8000,0.3009
29300,0.3271
600,0.2146
23600,0.3244
68800,0.341
12500,0.3037
66500,0.341
54600,0.3361
49300,0.3358
62300,0.3409
52800,0.3359
32000,0.3312
77500,0.3437
61700,0.3409
24700,0.3247
48800,0.3358
49100,0.3358
68900,0.341
12800,0.3037
55500,0.3363
80500,0.3437
52900,0.3359
44500,0.3353
69100,0.341
42800,0.3351
62000,0.3409
55700,0.3363
82000,0.3459
79700,0.3437
63900,0.3409
46600,0.3355
29900,0.3271
31500,0.3312
20300,0.324
66100,0.341
16300,0.3235
5300,0.2807
51200,0.3359
14800,0.3221
22100,0.3241
65000,0.3409
54500,0.3361
23200,0.3244
15900,0.3231
38000,0.3341
46500,0.3355
29000,0.3271
32900,0.3313
46400,0.3355
19500,0.324
43700,0.3352
66600,0.341
33900,0.3314
64300,0.3409
61900,0.3409
57800,0.3406
18000,0.3237
44200,0.3352
14300,0.3065
5800,0.2811
81200,0.3458
38600,0.3341
19000,0.3239
38400,0.3341
23700,0.3244
40400,0.3344
17200,0.3235
21900,0.3241
61200,0.3408
3300,0.2762
17100,0.3235
47200,0.3357
75000,0.3437
49600,0.3358
1000,0.216
34600,0.3315
67000,0.341
26500,0.3269
13600,0.3049
71400,0.3424
6700,0.2812
54300,0.3361
6000,0.2811
61600,0.3409
500,0.2146
41800,0.3351
1300,0.2163
3600,0.2763
13000,0.3037
52700,0.3359
33700,0.3314
30000,0.3308
2700,0.2751
67400,0.341
28500,0.3271
13400,0.3049
60600,0.3408
36900,0.3338
45000,0.3355
27100,0.327
31400,0.3312
1900,0.218
1100,0.2161
70600,0.3414
29400,0.3271
9800,0.3031
21200,0.324
48100,0.3358
80900,0.3458
74200,0.3437
63300,0.3409
72200,0.3435
72600,0.3437
24100,0.3244
4700,0.2804
62100,0.3409
40300,0.3342
16400,0.3235
9700,0.303
39700,0.3342
71900,0.3424
75700,0.3437
60400,0.3408
3700,0.2764
67300,0.341
24000,0.3244
72400,0.3435
68500,0.341
41700,0.3351
82300,0.3459
27000,0.327
16700,0.3235
47100,0.3357
32300,0.3312
44600,0.3353
76300,0.3437
33400,0.3314
59400,0.3406
7500,0.3008
9400,0.303
31800,0.3312
6200,0.2811
75100,0.3437
56200,0.3365
7400,0.3008
30600,0.3309
4000,0.2765
42000,0.3351
47000,0.3357
82400,0.3459
52100,0.3359
62200,0.3409
83404,0.3459
17300,0.3236
70500,0.341
79800,0.3437
78900,0.3437
4400,0.28
74500,0.3437
27600,0.327
7900,0.3009
64200,0.3409
38200,0.3341
11600,0.3037
16600,0.3235
67500,0.341
70700,0.3414
71500,0.3424
79500,0.3437
50800,0.3359
10100,0.3031
71100,0.3415
65800,0.341
1200,0.2161
62400,0.3409
20600,0.324
72100,0.3435
37100,0.3341
5200,0.2807
63700,0.3409
12400,0.3037
12900,0.3037
77900,0.3437
16200,0.3235
26100,0.3268
50400,0.3359
44100,0.3352
82900,0.3459
22600,0.3241
10000,0.3031
3400,0.2762
11800,0.3037
69500,0.341
75800,0.3437
76500,0.3437
22200,0.3241
65600,0.3409
60500,0.3408
48500,0.3358
35700,0.3333
33000,0.3314
71700,0.3424
42700,0.3351
34300,0.3314
20200,0.324
37300,0.3341
50300,0.3359
13100,0.3037
81600,0.3458
80300,0.3437
